time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
2.97496309e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588242285,0.599999909,0.461964697,0.869390396,2.99035292,0.00821785421,0.00821153137,0.00423028421,0.000149992427,2.30072017,0.00014999241,1.02399997,0.588275226,0.000883802409,0.0557199196,1.64909566e-09,1.64909566e-09
2.9749663e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588032961,0.599999909,0.461964954,0.869390396,2.99035292,0.00821785421,0.00821153136,0.00423028429,0.000149992426,2.30072116,0.00014999241,1.02399997,0.588065912,0.000883803356,0.055719191,1.64909567e-09,1.64909567e-09
2.97497272e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.587614811,0.599999909,0.461965467,0.869390396,2.99035292,0.00821785421,0.00821153136,0.00423028446,0.000149992426,2.30072313,0.00014999241,1.02399997,0.587647783,0.000883805249,0.0557165707,1.64909568e-09,1.64909568e-09
2.97498555e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.586780865,0.599999909,0.461966493,0.869390396,2.99035292,0.00821785421,0.00821153135,0.0042302848,0.000149992426,2.30072707,0.00014999241,1.02399997,0.586813878,0.000883809033,0.0557061817,1.6490957e-09,1.6490957e-09
2.97501122e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.585122496,0.599999909,0.461968546,0.869390396,2.99035292,0.00821785421,0.00821153133,0.00423028547,0.000149992426,2.30073495,0.00014999241,1.02399997,0.585155592,0.000883816589,0.0556603376,1.64909573e-09,1.64909573e-09
2.97506256e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.581842497,0.599999909,0.461972652,0.869390396,2.99035292,0.00821785421,0.0082115313,0.00423028682,0.000149992426,2.30075072,0.00014999241,1.02399997,0.581875757,0.00088383166,0.0553689575,1.64909581e-09,1.64909581e-09
2.97515078e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.576312769,0.599999909,0.461979706,0.869390396,2.99035292,0.00821785421,0.00821153123,0.00423028914,0.000149992426,2.30077781,0.00014999241,1.02399997,0.576346304,0.000883857428,0.0538013401,1.64909594e-09,1.64909594e-09
2.97524584e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.570492494,0.599999909,0.461987308,0.869390396,2.99035292,0.00821785421,0.00821153117,0.00423029164,0.000149992426,2.300807,0.00014999241,1.02399997,0.57052632,0.000883885015,0.0504067191,1.64909607e-09,1.64909607e-09
2.9753243e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.565787519,0.599999909,0.461993582,0.869390396,2.99035292,0.00821785421,0.00821153111,0.0042302937,0.000149992426,2.30083109,0.00014999241,1.02399997,0.56582158,0.000883907648,0.046673761,1.64909619e-09,1.64909619e-09
2.9754122e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.560613618,0.599999909,0.462000609,0.869390396,2.99035292,0.00821785421,0.00821153105,0.00423029601,0.000149992426,2.30085807,0.00014999241,1.02399997,0.560647937,0.000883932856,0.0420776141,1.64909632e-09,1.64909632e-09
2.97552038e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.554372117,0.599999909,0.462009259,0.869390396,2.99035292,0.00821785421,0.00821153097,0.00423029885,0.000149992426,2.30089129,0.00014999241,1.02399997,0.554406748,0.000883963676,0.0363588826,1.64909647e-09,1.64909647e-09
2.97564572e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.547297977,0.599999909,0.46201928,0.869390396,2.99035292,0.00821785421,0.00821153088,0.00423030215,0.000149992426,2.30092977,0.00014999241,1.02399997,0.547332961,0.000883999109,0.0299296122,1.64909665e-09,1.64909665e-09
