time_s,VM,VLEAK,VREF
0.112443398,0.914100176,0.992779692,0.993377468
0.112453398,0.914114481,0.992779692,0.993377468
0.112463398,0.914128782,0.992779692,0.993377468
0.112473398,0.914143081,0.992779692,0.993377468
0.112483398,0.914157377,0.992779692,0.993377468
0.112493398,0.914171671,0.992779692,0.993377468
0.112503398,0.914185962,0.992779692,0.993377468
0.112513398,0.91420025,0.992779692,0.993377468
0.112523398,0.914214536,0.992779692,0.993377468
0.112533398,0.91422882,0.992779692,0.993377468
0.112543398,0.9142431,0.992779692,0.993377468
0.112553398,0.914257378,0.992779692,0.993377468
0.112563398,0.914271654,0.992779692,0.993377468
0.112573398,0.914285927,0.992779692,0.993377468
0.112583398,0.914300197,0.992779692,0.993377468
0.112593398,0.914314465,0.992779692,0.993377468
0.112603398,0.91432873,0.992779692,0.993377468
0.112613398,0.914342992,0.992779692,0.993377468
0.112623398,0.914357252,0.992779692,0.993377468
0.112633398,0.91437151,0.992779692,0.993377468
0.112643398,0.914385764,0.992779692,0.993377468
0.112653398,0.914400016,0.992779692,0.993377468
0.112663398,0.914414266,0.992779692,0.993377468
0.112673398,0.914428513,0.992779692,0.993377468
0.112683398,0.914442757,0.992779692,0.993377468
0.112693398,0.914456999,0.992779692,0.993377468
0.112703398,0.914471238,0.992779692,0.993377468
0.112713398,0.914485475,0.992779692,0.993377468
0.112723398,0.914499709,0.992779692,0.993377468
0.112733398,0.91451394,0.992779692,0.993377468
0.112743398,0.914528169,0.992779692,0.993377468
0.112753398,0.914542395,0.992779692,0.993377468
0.112763398,0.914556619,0.992779692,0.993377468
0.112773398,0.91457084,0.992779692,0.993377468
0.112783398,0.914585059,0.992779692,0.993377468
0.112793398,0.914599275,0.992779692,0.993377468
0.112803398,0.914613488,0.992779692,0.993377468
0.112813398,0.914627699,0.992779692,0.993377468
0.112823398,0.914641907,0.992779692,0.993377468
0.112833398,0.914656112,0.992779692,0.993377468
0.112843398,0.914670315,0.992779692,0.993377468
0.112853398,0.914684516,0.992779692,0.993377468
0.112863398,0.914698714,0.992779692,0.993377468
0.112873398,0.914712909,0.992779692,0.993377468
0.112883398,0.914727102,0.992779692,0.993377468
0.112893398,0.914741292,0.992779692,0.993377468
0.112903398,0.914755479,0.992779692,0.993377468
0.112913398,0.914769664,0.992779692,0.993377468
0.112923398,0.914783846,0.992779692,0.993377468
0.112933398,0.914798026,0.992779692,0.993377468
0.112943398,0.914812203,0.992779692,0.993377468
0.112953398,0.914826378,0.992779692,0.993377468
0.112963398,0.91484055,0.992779692,0.993377468
0.112973398,0.91485472,0.992779692,0.993377468
0.112983398,0.914868886,0.992779692,0.993377468
0.112993398,0.914883051,0.992779692,0.993377468
0.113003398,0.914897212,0.992779692,0.993377468
0.113013398,0.914911372,0.992779692,0.993377468
0.113023398,0.914925528,0.992779692,0.993377468
0.113033398,0.914939682,0.992779692,0.993377468
0.113043398,0.914953834,0.992779692,0.993377468
0.113053398,0.914967983,0.992779692,0.993377468
0.113063398,0.914982129,0.992779692,0.993377468
0.113073398,0.914996273,0.992779692,0.993377468
0.113083398,0.915010414,0.992779692,0.993377468
0.113093398,0.915024552,0.992779692,0.993377468
0.113103398,0.915038688,0.992779692,0.993377468
0.113113398,0.915052822,0.992779692,0.993377468
0.113123398,0.915066953,0.992779692,0.993377468
0.113133398,0.915081081,0.992779692,0.993377468
0.113143398,0.915095207,0.992779692,0.993377468
0.113153398,0.91510933,0.992779692,0.993377468
0.113163398,0.91512345,0.992779692,0.993377468
0.113173398,0.915137569,0.992779692,0.993377468
0.113183398,0.915151684,0.992779692,0.993377468
0.113193398,0.915165797,0.992779692,0.993377468
0.113203398,0.915179907,0.992779692,0.993377468
0.113213398,0.915194015,0.992779692,0.993377468
0.113223398,0.91520812,0.992779692,0.993377468
0.113233398,0.915222223,0.992779692,0.993377468
0.113243398,0.915236323,0.992779692,0.993377468
0.113253398,0.91525042,0.992779692,0.993377468
0.113263398,0.915264515,0.992779692,0.993377468
0.113273398,0.915278608,0.992779692,0.993377468
0.113283398,0.915292698,0.992779692,0.993377468
0.113293398,0.915306785,0.992779692,0.993377468
0.113303398,0.91532087,0.992779692,0.993377468
0.113313398,0.915334952,0.992779692,0.993377468
0.113323398,0.915349031,0.992779692,0.993377468
0.113333398,0.915363108,0.992779692,0.993377468
0.113343398,0.915377183,0.992779692,0.993377468
0.113353398,0.915391255,0.992779692,0.993377468
0.113363398,0.915405324,0.992779692,0.993377468
0.113373398,0.915419391,0.992779692,0.993377468
0.113383398,0.915433455,0.992779692,0.993377468
0.113393398,0.915447517,0.992779692,0.993377468
0.113403398,0.915461576,0.992779692,0.993377468
0.113413398,0.915475632,0.992779692,0.993377468
0.113423398,0.915489686,0.992779692,0.993377468
0.113433398,0.915503738,0.992779692,0.993377468
0.113443398,0.915517787,0.992779692,0.993377468
0.113453398,0.915531833,0.992779692,0.993377468
0.113463398,0.915545877,0.992779692,0.993377468
0.113473398,0.915559918,0.992779692,0.993377468
0.113483398,0.915573957,0.992779692,0.993377468
0.113493398,0.915587993,0.992779692,0.993377468
0.113503398,0.915602026,0.992779692,0.993377468
0.113513398,0.915616058,0.992779692,0.993377468
0.113523398,0.915630086,0.992779692,0.993377468
0.113533398,0.915644112,0.992779692,0.993377468
0.113543398,0.915658135,0.992779692,0.993377468
0.113553398,0.915672156,0.992779692,0.993377468
0.113563398,0.915686174,0.992779692,0.993377468
0.113573398,0.91570019,0.992779692,0.993377468
0.113583398,0.915714203,0.992779692,0.993377468
0.113593398,0.915728214,0.992779692,0.993377468
0.113603398,0.915742222,0.992779692,0.993377468
0.113613398,0.915756228,0.992779692,0.993377468
0.113623398,0.915770231,0.992779692,0.993377468
0.113633398,0.915784231,0.992779692,0.993377468
0.113643398,0.915798229,0.992779692,0.993377468
0.113653398,0.915812224,0.992779692,0.993377468
0.113663398,0.915826217,0.992779692,0.993377468
0.113673398,0.915840207,0.992779692,0.993377468
0.113683398,0.915854195,0.992779692,0.993377468
0.113693398,0.91586818,0.992779692,0.993377468
0.113703398,0.915882163,0.992779692,0.993377468
0.113713398,0.915896143,0.992779692,0.993377468
0.113723398,0.915910121,0.992779692,0.993377468
0.113733398,0.915924096,0.992779692,0.993377468
0.113743398,0.915938068,0.992779692,0.993377468
0.113753398,0.915952038,0.992779692,0.993377468
0.113763398,0.915966005,0.992779692,0.993377468
0.113773398,0.91597997,0.992779692,0.993377468
0.113783398,0.915993933,0.992779692,0.993377468
0.113793398,0.916007892,0.992779692,0.993377468
0.113803398,0.91602185,0.992779692,0.993377468
0.113813398,0.916035804,0.992779692,0.993377468
0.113823398,0.916049756,0.992779692,0.993377468
0.113833398,0.916063706,0.992779692,0.993377468
0.113843398,0.916077653,0.992779692,0.993377468
0.113853398,0.916091598,0.992779692,0.993377468
0.113863398,0.91610554,0.992779692,0.993377468
0.113873398,0.916119479,0.992779692,0.993377468
0.113883398,0.916133416,0.992779692,0.993377468
0.113893398,0.916147351,0.992779692,0.993377468
0.113903398,0.916161282,0.992779692,0.993377468
0.113913398,0.916175212,0.992779692,0.993377468
0.113923398,0.916189139,0.992779692,0.993377468
0.113933398,0.916203063,0.992779692,0.993377468
0.113943398,0.916216985,0.992779692,0.993377468
0.113953398,0.916230904,0.992779692,0.993377468
0.113963398,0.916244821,0.992779692,0.993377468
0.113973398,0.916258735,0.992779692,0.993377468
0.113983398,0.916272646,0.992779692,0.993377468
0.113993398,0.916286556,0.992779692,0.993377468
0.114003398,0.916300462,0.992779692,0.993377468
0.114013398,0.916314366,0.992779692,0.993377468
0.114023398,0.916328268,0.992779692,0.993377468
0.114033398,0.916342167,0.992779692,0.993377468
0.114043398,0.916356063,0.992779692,0.993377468
0.114053398,0.916369957,0.992779692,0.993377468
0.114063398,0.916383849,0.992779692,0.993377468
0.114073398,0.916397737,0.992779692,0.993377468
0.114083398,0.916411624,0.992779692,0.993377468
0.114093398,0.916425508,0.992779692,0.993377468
0.114103398,0.916439389,0.992779692,0.993377468
0.114113398,0.916453268,0.992779692,0.993377468
0.114123398,0.916467144,0.992779692,0.993377468
0.114133398,0.916481018,0.992779692,0.993377468
0.114143398,0.916494889,0.992779692,0.993377468
0.114153398,0.916508758,0.992779692,0.993377468
0.114163398,0.916522624,0.992779692,0.993377468
0.114173398,0.916536488,0.992779692,0.993377468
0.114183398,0.916550349,0.992779692,0.993377468
0.114193398,0.916564207,0.992779692,0.993377468
0.114203398,0.916578063,0.992779692,0.993377468
0.114213398,0.916591917,0.992779692,0.993377468
0.114223398,0.916605768,0.992779692,0.993377468
0.114233398,0.916619617,0.992779692,0.993377468
0.114243398,0.916633463,0.992779692,0.993377468
0.114253398,0.916647306,0.992779692,0.993377468
0.114263398,0.916661147,0.992779692,0.993377468
0.114273398,0.916674986,0.992779692,0.993377468
0.114283398,0.916688822,0.992779692,0.993377468
0.114293398,0.916702655,0.992779692,0.993377468
0.114303398,0.916716486,0.992779692,0.993377468
0.114313398,0.916730314,0.992779692,0.993377468
0.114323398,0.91674414,0.992779692,0.993377468
0.114333398,0.916757964,0.992779692,0.993377468
0.114343398,0.916771784,0.992779692,0.993377468
0.114353398,0.916785603,0.992779692,0.993377468
0.114363398,0.916799419,0.992779692,0.993377468
0.114373398,0.916813232,0.992779692,0.993377468
0.114383398,0.916827043,0.992779692,0.993377468
0.114393398,0.916840851,0.992779692,0.993377468
0.114403398,0.916854657,0.992779692,0.993377468
0.114413398,0.91686846,0.992779692,0.993377468
0.114423398,0.916882261,0.992779692,0.993377468
0.114433398,0.916896059,0.992779692,0.993377468
0.114443398,0.916909855,0.992779692,0.993377468
0.114453398,0.916923648,0.992779692,0.993377468
0.114463398,0.916937439,0.992779692,0.993377468
0.114473398,0.916951227,0.992779692,0.993377468
0.114483398,0.916965013,0.992779692,0.993377468
0.114493398,0.916978796,0.992779692,0.993377468
0.114503398,0.916992577,0.992779692,0.993377468
0.114513398,0.917006355,0.992779692,0.993377468
0.114523398,0.917020131,0.992779692,0.993377468
0.114533398,0.917033904,0.992779692,0.993377468
0.114543398,0.917047675,0.992779692,0.993377468
0.114553398,0.917061443,0.992779692,0.993377468
0.114563398,0.917075209,0.992779692,0.993377468
0.114573398,0.917088972,0.992779692,0.993377468
0.114583398,0.917102733,0.992779692,0.993377468
0.114593398,0.917116491,0.992779692,0.993377468
0.114603398,0.917130247,0.992779692,0.993377468
0.114613398,0.917144,0.992779692,0.993377468
0.114623398,0.917157751,0.992779692,0.993377468
0.114633398,0.917171499,0.992779692,0.993377468
0.114643398,0.917185244,0.992779692,0.993377468
0.114653398,0.917198988,0.992779692,0.993377468
0.114663398,0.917212728,0.992779692,0.993377468
0.114673398,0.917226467,0.992779692,0.993377468
0.114683398,0.917240202,0.992779692,0.993377468
0.114693398,0.917253935,0.992779692,0.993377468
0.114703398,0.917267666,0.992779692,0.993377468
0.114713398,0.917281394,0.992779692,0.993377468
0.114723398,0.91729512,0.992779692,0.993377468
0.114733398,0.917308843,0.992779692,0.993377468
0.114743398,0.917322564,0.992779692,0.993377468
0.114753398,0.917336282,0.992779692,0.993377468
0.114763398,0.917349998,0.992779692,0.993377468
0.114773398,0.917363711,0.992779692,0.993377468
0.114783398,0.917377422,0.992779692,0.993377468
0.114793398,0.91739113,0.992779692,0.993377468
0.114803398,0.917404836,0.992779692,0.993377468
0.114813398,0.917418539,0.992779692,0.993377468
0.114823398,0.91743224,0.992779692,0.993377468
0.114833398,0.917445938,0.992779692,0.993377468
0.114843398,0.917459634,0.992779692,0.993377468
0.114853398,0.917473327,0.992779692,0.993377468
0.114863398,0.917487018,0.992779692,0.993377468
0.114873398,0.917500707,0.992779692,0.993377468
0.114883398,0.917514392,0.992779692,0.993377468
0.114893398,0.917528076,0.992779692,0.993377468
0.114903398,0.917541757,0.992779692,0.993377468
0.114913398,0.917555435,0.992779692,0.993377468
0.114923398,0.917569111,0.992779692,0.993377468
0.114933398,0.917582784,0.992779692,0.993377468
0.114943398,0.917596455,0.992779692,0.993377468
0.114953398,0.917610124,0.992779692,0.993377468
0.114963398,0.91762379,0.992779692,0.993377468
0.114973398,0.917637453,0.992779692,0.993377468
0.114983398,0.917651114,0.992779692,0.993377468
0.114993398,0.917664773,0.992779692,0.993377468
0.115003398,0.917678429,0.992779692,0.993377468
0.115013398,0.917692082,0.992779692,0.993377468
0.115023398,0.917705733,0.992779692,0.993377468
0.115033398,0.917719382,0.992779692,0.993377468
0.115043398,0.917733028,0.992779692,0.993377468
0.115053398,0.917746672,0.992779692,0.993377468
0.115063398,0.917760313,0.992779692,0.993377468
0.115073398,0.917773951,0.992779692,0.993377468
0.115083398,0.917787587,0.992779692,0.993377468
0.115093398,0.917801221,0.992779692,0.993377468
0.115103398,0.917814852,0.992779692,0.993377468
0.115113398,0.917828481,0.992779692,0.993377468
0.115123398,0.917842107,0.992779692,0.993377468
0.115133398,0.917855731,0.992779692,0.993377468
0.115143398,0.917869352,0.992779692,0.993377468
0.115153398,0.917882971,0.992779692,0.993377468
0.115163398,0.917896588,0.992779692,0.993377468
0.115173398,0.917910201,0.992779692,0.993377468
0.115183398,0.917923813,0.992779692,0.993377468
0.115193398,0.917937422,0.992779692,0.993377468
0.115203398,0.917951028,0.992779692,0.993377468
0.115213398,0.917964632,0.992779692,0.993377468
0.115223398,0.917978234,0.992779692,0.993377468
0.115233398,0.917991833,0.992779692,0.993377468
0.115243398,0.918005429,0.992779692,0.993377468
0.115253398,0.918019023,0.992779692,0.993377468
0.115263398,0.918032615,0.992779692,0.993377468
0.115273398,0.918046204,0.992779692,0.993377468
0.115283398,0.918059791,0.992779692,0.993377468
0.115293398,0.918073375,0.992779692,0.993377468
0.115303398,0.918086957,0.992779692,0.993377468
0.115313398,0.918100536,0.992779692,0.993377468
0.115323398,0.918114113,0.992779692,0.993377468
0.115333398,0.918127687,0.992779692,0.993377468
0.115343398,0.918141259,0.992779692,0.993377468
0.115353398,0.918154828,0.992779692,0.993377468
0.115363398,0.918168395,0.992779692,0.993377468
0.115373398,0.91818196,0.992779692,0.993377468
0.115383398,0.918195522,0.992779692,0.993377468
0.115393398,0.918209081,0.992779692,0.993377468
0.115403398,0.918222638,0.992779692,0.993377468
0.115413398,0.918236193,0.992779692,0.993377468
0.115423398,0.918249745,0.992779692,0.993377468
0.115433398,0.918263295,0.992779692,0.993377468
0.115443398,0.918276842,0.992779692,0.993377468
0.115453398,0.918290387,0.992779692,0.993377468
0.115463398,0.918303929,0.992779692,0.993377468
0.115473398,0.918317469,0.992779692,0.993377468
0.115483398,0.918331006,0.992779692,0.993377468
0.115493398,0.918344541,0.992779692,0.993377468
0.115503398,0.918358073,0.992779692,0.993377468
0.115513398,0.918371603,0.992779692,0.993377468
0.115523398,0.918385131,0.992779692,0.993377468
0.115533398,0.918398656,0.992779692,0.993377468
0.115543398,0.918412179,0.992779692,0.993377468
0.115553398,0.918425699,0.992779692,0.993377468
0.115563398,0.918439216,0.992779692,0.993377468
0.115573398,0.918452732,0.992779692,0.993377468
0.115583398,0.918466244,0.992779692,0.993377468
0.115593398,0.918479755,0.992779692,0.993377468
0.115603398,0.918493263,0.992779692,0.993377468
0.115613398,0.918506768,0.992779692,0.993377468
0.115623398,0.918520271,0.992779692,0.993377468
0.115633398,0.918533771,0.992779692,0.993377468
0.115643398,0.918547269,0.992779692,0.993377468
0.115653398,0.918560765,0.992779692,0.993377468
0.115663398,0.918574258,0.992779692,0.993377468
0.115673398,0.918587749,0.992779692,0.993377468
0.115683398,0.918601237,0.992779692,0.993377468
0.115693398,0.918614723,0.992779692,0.993377468
0.115703398,0.918628206,0.992779692,0.993377468
0.115713398,0.918641687,0.992779692,0.993377468
0.115723398,0.918655165,0.992779692,0.993377468
0.115733398,0.918668641,0.992779692,0.993377468
0.115743398,0.918682115,0.992779692,0.993377468
0.115753398,0.918695586,0.992779692,0.993377468
0.115763398,0.918709054,0.992779692,0.993377468
0.115773398,0.918722521,0.992779692,0.993377468
0.115783398,0.918735984,0.992779692,0.993377468
0.115793398,0.918749446,0.992779692,0.993377468
0.115803398,0.918762904,0.992779692,0.993377468
0.115813398,0.918776361,0.992779692,0.993377468
0.115823398,0.918789815,0.992779692,0.993377468
0.115833398,0.918803266,0.992779692,0.993377468
0.115843398,0.918816715,0.992779692,0.993377468
0.115853398,0.918830162,0.992779692,0.993377468
0.115863398,0.918843606,0.992779692,0.993377468
0.115873398,0.918857048,0.992779692,0.993377468
0.115883398,0.918870487,0.992779692,0.993377468
0.115893398,0.918883924,0.992779692,0.993377468
0.115903398,0.918897358,0.992779692,0.993377468
0.115913398,0.91891079,0.992779692,0.993377468
0.115923398,0.91892422,0.992779692,0.993377468
0.115933398,0.918937647,0.992779692,0.993377468
0.115943398,0.918951071,0.992779692,0.993377468
0.115953398,0.918964493,0.992779692,0.993377468
0.115963398,0.918977913,0.992779692,0.993377468
0.115973398,0.91899133,0.992779692,0.993377468
0.115983398,0.919004745,0.992779692,0.993377468
0.115993398,0.919018158,0.992779692,0.993377468
0.116003398,0.919031568,0.992779692,0.993377468
0.116013398,0.919044975,0.992779692,0.993377468
