time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,Vm_Int,AP,Spike_Out
3.998745e-06,-4.05771338e-06,-0.00018349842,-1.55907465e-09,-0.0199807682,-0.000812920315,-4.15146875e-07,-1.54162369e-09
3.999025e-06,-4.05647313e-06,-0.00018350905,-1.55850799e-09,-0.019980767,-0.000812930065,-4.15067026e-07,-1.54115264e-09
3.9995e-06,-4.05436865e-06,-0.000183527082,-1.55754876e-09,-0.0199807649,-0.000812946601,-4.1493153e-07,-1.54035331e-09
3.99955e-06,-4.05414709e-06,-0.00018352898,-1.55744928e-09,-0.0199807647,-0.000812948341,-4.14917265e-07,-1.54026915e-09
3.99965e-06,-4.05370395e-06,-0.000183532776,-1.55724855e-09,-0.0199807642,-0.000812951822,-4.14888732e-07,-1.54010084e-09
3.999825e-06,-4.05292839e-06,-0.00018353942,-1.55689328e-09,-0.0199807635,-0.000812957912,-4.14838797e-07,-1.53980626e-09
4e-06,-4.05215275e-06,-0.000183546063,-1.55653801e-09,-0.0199807627,-0.000812964002,-4.14788853e-07,-1.53951166e-09
4.000035e-06,-4.05199762e-06,-0.000183547391,-1.55646873e-09,-0.0199807625,-0.00081296522,-4.14778862e-07,-1.53945274e-09
4.000105e-06,-4.05168733e-06,-0.000183550048,-1.5563284e-09,-0.0199807622,-0.000812967655,-4.14758883e-07,-1.53933491e-09
4.000245e-06,-4.05106672e-06,-0.000183555363,-1.55604596e-09,-0.0199807616,-0.000812972526,-4.14718922e-07,-1.53909918e-09
4.000525e-06,-4.04982535e-06,-0.000183565991,-1.55548108e-09,-0.0199807604,-0.000812982266,-4.14638985e-07,-1.53862768e-09
4.001085e-06,-4.04734199e-06,-0.000183587247,-1.55435131e-09,-0.0199807579,-0.000813001741,-4.14479063e-07,-1.53768445e-09
4.002205e-06,-4.04237276e-06,-0.000183629756,-1.55209712e-09,-0.019980753,-0.000813040669,-4.14159017e-07,-1.53579705e-09
4.004445e-06,-4.03242431e-06,-0.000183714761,-1.54759405e-09,-0.0199807432,-0.000813118437,-4.13518129e-07,-1.53201846e-09
4.008925e-06,-4.01248743e-06,-0.000183884722,-1.53863233e-09,-0.0199807234,-0.00081327362,-4.1223317e-07,-1.52444607e-09
4.017885e-06,-3.97245375e-06,-0.000184224443,-1.52085278e-09,-0.0199806838,-0.000813582583,-4.09650531e-07,-1.50924055e-09
4.035805e-06,-3.89174702e-06,-0.000184903085,-1.4858994e-09,-0.0199806038,-0.000814194941,-4.04434378e-07,-1.47858664e-09
4.071645e-06,-3.72777799e-06,-0.00018625718,-1.41830725e-09,-0.0199804414,-0.000815397724,-3.93798655e-07,-1.41630807e-09
4.143325e-06,-3.3896342e-06,-0.000188952663,-1.29186972e-09,-0.0199801062,-0.000817718199,-3.71714207e-07,-1.28787421e-09
4.286685e-06,-2.67266037e-06,-0.000194293258,-1.07011289e-09,-0.0199793952,-0.000822038692,-3.24299107e-07,-1.0155515e-09
4.573405e-06,-1.07713844e-06,-0.00020477647,-7.26043226e-10,-0.0199778111,-0.000829539347,-2.16537586e-07,-4.09530794e-10
4.7857025e-06,2.42067832e-07,-0.000212371258,-5.40334e-10,-0.0199765001,-0.000834214601,-1.25685151e-07,9.1542468e-11
4.998e-06,1.67744962e-06,-0.000219826494,-3.99047906e-10,-0.0199750727,-0.000838238909,-2.54754975e-08,6.36745964e-10
4.99805e-06,1.67780137e-06,-0.000219828233,-3.99019484e-10,-0.0199750724,-0.000838239781,-2.54507947e-08,6.36879569e-10
4.99815e-06,1.67850487e-06,-0.000219831712,-3.98964417e-10,-0.0199750717,-0.000838241523,-2.54013868e-08,6.37146787e-10
4.998325e-06,1.67973607e-06,-0.0002198378,-3.98866717e-10,-0.0199750705,-0.000838244571,-2.53149184e-08,6.37614427e-10
4.9985e-06,1.68096734e-06,-0.000219843887,-3.98767241e-10,-0.0199750692,-0.000838247619,-2.52284427e-08,6.38082117e-10
4.998535e-06,1.68121361e-06,-0.000219845105,-3.98745925e-10,-0.019975069,-0.000838248229,-2.52111474e-08,6.38175655e-10
4.998605e-06,1.68170615e-06,-0.00021984754,-3.98705069e-10,-0.0199750685,-0.000838249448,-2.51765535e-08,6.38362741e-10
4.998745e-06,1.68269126e-06,-0.00021985241,-3.98628686e-10,-0.0199750675,-0.000838251886,-2.5107364e-08,6.38736925e-10
4.999025e-06,1.68466164e-06,-0.00021986215,-3.98475919e-10,-0.0199750656,-0.000838256761,-2.49689729e-08,6.39485333e-10
4.9995e-06,1.6880047e-06,-0.000219878673,-3.98207689e-10,-0.0199750622,-0.00083826503,-2.4734168e-08,6.40755124e-10
4.99955e-06,1.68835663e-06,-0.000219880412,-3.98179267e-10,-0.0199750619,-0.0008382659,-2.47094491e-08,6.40888803e-10
4.99965e-06,1.68906052e-06,-0.00021988389,-3.981242e-10,-0.0199750612,-0.00083826764,-2.46600095e-08,6.41156177e-10
4.999825e-06,1.69029239e-06,-0.000219889977,-3.98026501e-10,-0.01997506,-0.000838270685,-2.45734853e-08,6.41624071e-10
5e-06,1.69152434e-06,-0.000219896064,-3.97927025e-10,-0.0199750587,-0.00083827373,-2.44869563e-08,6.42092004e-10
5.000035e-06,1.69177074e-06,-0.000219897282,-3.97905708e-10,-0.0199750585,-0.000838274339,-2.44696491e-08,6.42185595e-10
5.000105e-06,1.69226354e-06,-0.000219899716,-3.97864852e-10,-0.019975058,-0.000838275557,-2.4435035e-08,6.42372778e-10
5.000245e-06,1.69324919e-06,-0.000219904586,-3.97790245e-10,-0.019975057,-0.000838277992,-2.43658035e-08,6.42747145e-10
5.000525e-06,1.69522064e-06,-0.000219914324,-3.97637478e-10,-0.0199750551,-0.000838282863,-2.42273279e-08,6.4349599e-10
5.001085e-06,1.69916414e-06,-0.000219933801,-3.97319511e-10,-0.0199750511,-0.0008382926,-2.39503272e-08,6.44993857e-10
5.002205e-06,1.70705353e-06,-0.000219972752,-3.96694233e-10,-0.0199750433,-0.000838312063,-2.33961336e-08,6.47990503e-10
5.004445e-06,1.72284193e-06,-0.000220050641,-3.95447231e-10,-0.0199750276,-0.000838350942,-2.22869715e-08,6.53987449e-10
5.008925e-06,1.75445715e-06,-0.000220206374,-3.92962107e-10,-0.0199749961,-0.000838428515,-2.00655415e-08,6.65995951e-10
5.017885e-06,1.81784124e-06,-0.000220517659,-3.88030941e-10,-0.0199749331,-0.000838582921,-1.56102593e-08,6.90071311e-10
5.035805e-06,1.94522368e-06,-0.000221139498,-3.78330256e-10,-0.0199748064,-0.00083888879,-6.65002825e-09,7.38455367e-10
5.071645e-06,2.20244288e-06,-0.000222380265,-3.59555941e-10,-0.0199745505,-0.00083948893,1.14689553e-08,8.36155766e-10
5.143325e-06,2.72667615e-06,-0.000224850206,-3.24368088e-10,-0.0199740289,-0.000840644151,4.84997989e-08,1.03527724e-09
5.286685e-06,3.81414069e-06,-0.000229744102,-2.62390998e-10,-0.0199729466,-0.000842784325,1.25722994e-07,1.44833391e-09
5.573405e-06,6.14356472e-06,-0.000239350981,-1.6529178e-10,-0.0199706273,-0.000846454649,2.9273115e-07,2.33313351e-09
5.7857025e-06,7.99985761e-06,-0.000246311183,-1.12052589e-10,-0.0199687784,-0.000848699025,4.27111785e-07,3.03822375e-09
5.998e-06,9.96671705e-06,-0.000253143584,-7.08251235e-11,-0.0199668188,-0.000850589257,5.70538175e-07,3.78531369e-09
5.99805e-06,9.96719331e-06,-0.000253145178,-7.08162418e-11,-0.0199668183,-0.00085058966,5.70573021e-07,3.78549459e-09
5.99815e-06,9.96814584e-06,-0.000253148367,-7.08002545e-11,-0.0199668173,-0.000850590467,5.70642712e-07,3.78585642e-09
5.998325e-06,9.96981282e-06,-0.000253153946,-7.07718328e-11,-0.0199668157,-0.000850591879,5.70764678e-07,3.78648959e-09
5.9985e-06,9.97147988e-06,-0.000253159525,-7.07434111e-11,-0.019966814,-0.000850593291,5.70886649e-07,3.7871228e-09
5.998535e-06,9.9718133e-06,-0.000253160641,-7.07380821e-11,-0.0199668137,-0.000850593573,5.70911045e-07,3.78724945e-09
5.998605e-06,9.97248015e-06,-0.000253162872,-7.07256476e-11,-0.019966813,-0.000850594138,5.70959834e-07,3.78750274e-09
5.998745e-06,9.97381389e-06,-0.000253167336,-7.07007786e-11,-0.0199668117,-0.000850595267,5.71057418e-07,3.78800933e-09
5.999025e-06,9.9764815e-06,-0.000253176262,-7.06528169e-11,-0.019966809,-0.000850597525,5.71252598e-07,3.78902261e-09
5.9995e-06,9.98100735e-06,-0.000253191404,-7.05782099e-11,-0.0199668045,-0.000850601354,5.71583743e-07,3.79074171e-09
5.99955e-06,9.98148379e-06,-0.000253192998,-7.05693282e-11,-0.019966804,-0.000850601756,5.71618603e-07,3.79092268e-09
5.99965e-06,9.98243669e-06,-0.000253196186,-7.05515646e-11,-0.0199668031,-0.000850602562,5.71688325e-07,3.79128463e-09
5.999825e-06,9.98410431e-06,-0.000253201764,-7.05213665e-11,-0.0199668014,-0.000850603972,5.71810343e-07,3.79191806e-09
6e-06,9.985772e-06,-0.000253207343,-7.04929448e-11,-0.0199667998,-0.000850605382,5.71932365e-07,3.79255151e-09
6.000035e-06,9.98610555e-06,-0.000253208459,-7.04876157e-11,-0.0199667994,-0.000850605664,5.71956772e-07,3.79267821e-09
6.000105e-06,9.98677266e-06,-0.00025321069,-7.04769576e-11,-0.0199667988,-0.000850606228,5.72005585e-07,3.79293159e-09
6.000245e-06,9.9881069e-06,-0.000253215153,-7.0453865e-11,-0.0199667974,-0.000850607356,5.7210321e-07,3.79343842e-09
6.000525e-06,9.99077553e-06,-0.000253224078,-7.04059033e-11,-0.0199667948,-0.000850609611,5.72298475e-07,3.79445205e-09
6.001085e-06,9.99611336e-06,-0.000253241927,-7.03135328e-11,-0.0199667895,-0.000850614119,5.72689049e-07,3.79647957e-09
6.002205e-06,1.00067913e-05,-0.000253277624,-7.01287917e-11,-0.0199667788,-0.000850623129,5.73470383e-07,3.80053548e-09
6.004445e-06,1.00281563e-05,-0.000253349007,-6.97593094e-11,-0.0199667575,-0.000850641124,5.75033804e-07,3.80865075e-09
6.008925e-06,1.00709228e-05,-0.000253491731,-6.90238977e-11,-0.0199667149,-0.00085067701,5.7816364e-07,3.82489516e-09
6.017885e-06,1.01566016e-05,-0.000253777011,-6.75637324e-11,-0.0199666295,-0.000850748375,5.84435287e-07,3.85743937e-09
6.035805e-06,1.03285423e-05,-0.000254346903,-6.46842579e-11,-0.0199664582,-0.000850889483,5.97026459e-07,3.92274925e-09
6.071645e-06,1.06747523e-05,-0.000255484016,-5.9099392e-11,-0.0199661132,-0.000851165294,6.22400129e-07,4.05425362e-09
6.143325e-06,1.13764619e-05,-0.000257747605,-4.8565596e-11,-0.0199654139,-0.000851691968,6.7391123e-07,4.32079107e-09
6.286685e-06,1.28168322e-05,-0.000262232563,-2.97752933e-11,-0.0199639783,-0.00085265057,7.79975978e-07,4.86790212e-09
6.573405e-06,1.58436982e-05,-0.000271036172,6.35935749e-13,-0.0199609608,-0.000854224678,1.00417322e-06,6.0176314e-09
6.998e-06,2.06773913e-05,-0.0002836753,4.44533299e-11,-0.0199561407,-0.000855831769,1.36532853e-06,7.85367491e-09
6.99805e-06,2.06779852e-05,-0.000283676761,4.44568826e-11,-0.0199561401,-0.000855831907,1.36537311e-06,7.8539005e-09
6.99815e-06,2.0679173e-05,-0.000283679682,4.4463988e-11,-0.019956139,-0.000855832184,1.36546226e-06,7.85435166e-09
6.998325e-06,2.06812518e-05,-0.000283684793,4.44799753e-11,-0.0199561369,-0.000855832668,1.3656183e-06,7.85514128e-09
6.9985e-06,2.06833306e-05,-0.000283689904,4.44995152e-11,-0.0199561348,-0.000855833152,1.36577433e-06,7.85593093e-09
6.998535e-06,2.06837464e-05,-0.000283690926,4.45048443e-11,-0.0199561344,-0.000855833248,1.36580554e-06,7.85608886e-09
6.998605e-06,2.0684578e-05,-0.000283692971,4.4513726e-11,-0.0199561336,-0.000855833442,1.36586796e-06,7.85640472e-09
6.998745e-06,2.06862411e-05,-0.00028369706,4.45261605e-11,-0.0199561319,-0.000855833829,1.3659928e-06,7.85703646e-09
6.999025e-06,2.06895676e-05,-0.000283705237,4.45510295e-11,-0.0199561286,-0.000855834603,1.36624248e-06,7.85829999e-09
6.9995e-06,2.0695211e-05,-0.00028371911,4.46007675e-11,-0.019956123,-0.000855835915,1.36666609e-06,7.86044362e-09
6.99955e-06,2.06958051e-05,-0.00028372057,4.46060966e-11,-0.0199561224,-0.000855836053,1.36671068e-06,7.86066928e-09
6.99965e-06,2.06969933e-05,-0.00028372349,4.46167547e-11,-0.0199561212,-0.000855836329,1.36679987e-06,7.86112062e-09
6.999825e-06,2.06990727e-05,-0.000283728601,4.46345183e-11,-0.0199561191,-0.000855836812,1.36695595e-06,7.86191044e-09
7e-06,2.07011521e-05,-0.000283733712,4.46505055e-11,-0.019956117,-0.000855837295,1.36711204e-06,7.8627003e-09
7.000035e-06,2.0701568e-05,-0.000283734734,4.46540582e-11,-0.0199561166,-0.000855837391,1.36714326e-06,7.86285827e-09
7.000105e-06,2.07023998e-05,-0.000283736778,4.46611637e-11,-0.0199561158,-0.000855837585,1.3672057e-06,7.86317422e-09
7.000245e-06,2.07040634e-05,-0.000283740866,4.46753745e-11,-0.0199561141,-0.000855837971,1.36733057e-06,7.86380615e-09
7.000525e-06,2.07073908e-05,-0.000283749043,4.47055726e-11,-0.0199561108,-0.000855838743,1.36758034e-06,7.86507002e-09
7.001085e-06,2.07140462e-05,-0.000283765395,4.47606396e-11,-0.0199561042,-0.000855840286,1.36807992e-06,7.86759802e-09
7.002205e-06,2.0727359e-05,-0.000283798098,4.48725501e-11,-0.0199560909,-0.000855843369,1.36907924e-06,7.87265481e-09
7.004445e-06,2.07539931e-05,-0.000283863494,4.50999238e-11,-0.0199560643,-0.00085584952,1.37107862e-06,7.88277162e-09
7.008925e-06,2.08072958e-05,-0.000283994246,4.55511184e-11,-0.0199560112,-0.000855861762,1.37508023e-06,7.9030183e-09
7.017885e-06,2.09140384e-05,-0.000284255597,4.64588368e-11,-0.0199559047,-0.000855886006,1.38309491e-06,7.94356376e-09
7.035805e-06,2.11280719e-05,-0.00028477768,4.82742735e-11,-0.0199556913,-0.000855933541,1.39917e-06,8.02486301e-09
7.071645e-06,2.1558329e-05,-0.00028581938,5.19335686e-11,-0.0199552621,-0.000856024845,1.43150298e-06,8.18829345e-09
7.143325e-06,2.24275765e-05,-0.00028789295,5.93409766e-11,-0.0199543952,-0.000856192726,1.49689835e-06,8.51847175e-09
7.286685e-06,2.42007857e-05,-0.000292001043,7.45217221e-11,-0.0199526265,-0.000856472153,1.63059291e-06,9.19201488e-09
7.573405e-06,2.78843027e-05,-0.000300063181,1.06325615e-10,-0.0199489519,-0.000856823968,1.90948521e-06,1.05911793e-08
7.998e-06,3.36680831e-05,-0.000311632655,1.56882507e-10,-0.0199431813,-0.000856897552,2.35022413e-06,1.27881227e-08
7.99805e-06,3.36687874e-05,-0.000311633991,1.56889612e-10,-0.0199431806,-0.000856897529,2.35027798e-06,1.27883902e-08
7.99815e-06,3.36701958e-05,-0.000311636664,1.56902047e-10,-0.0199431792,-0.000856897484,2.35038568e-06,1.27889253e-08
7.998325e-06,3.36726607e-05,-0.000311641341,1.56923363e-10,-0.0199431768,-0.000856897404,2.35057416e-06,1.27898615e-08
7.9985e-06,3.36751256e-05,-0.000311646019,1.56944679e-10,-0.0199431743,-0.000856897324,2.35076265e-06,1.27907978e-08
7.998535e-06,3.36756186e-05,-0.000311646954,1.56950009e-10,-0.0199431738,-0.000856897308,2.35080035e-06,1.27909851e-08
7.998605e-06,3.36766046e-05,-0.000311648825,1.56957114e-10,-0.0199431728,-0.000856897276,2.35087575e-06,1.27913596e-08
7.998745e-06,3.36785766e-05,-0.000311652567,1.56973101e-10,-0.0199431709,-0.000856897212,2.35102655e-06,1.27921086e-08
7.999025e-06,3.36825207e-05,-0.00031166005,1.57010405e-10,-0.0199431669,-0.000856897084,2.35132816e-06,1.27936068e-08
7.9995e-06,3.36892121e-05,-0.000311672745,1.57067248e-10,-0.0199431603,-0.000856896866,2.35183985e-06,1.27961485e-08
7.99955e-06,3.36899165e-05,-0.000311674081,1.57074354e-10,-0.0199431596,-0.000856896843,2.35189371e-06,1.27964161e-08
7.99965e-06,3.36913252e-05,-0.000311676754,1.57088564e-10,-0.0199431582,-0.000856896797,2.35200144e-06,1.27969512e-08
7.999825e-06,3.36937906e-05,-0.000311681431,1.57109881e-10,-0.0199431557,-0.000856896716,2.35218998e-06,1.27978876e-08
8e-06,3.36962561e-05,-0.000311686107,1.57131197e-10,-0.0199431532,-0.000856896636,2.35237851e-06,1.27988241e-08
8.000035e-06,3.36967492e-05,-0.000311687043,1.57136526e-10,-0.0199431527,-0.00085689662,2.35241622e-06,1.27990115e-08
8.000105e-06,3.36977354e-05,-0.000311688913,1.57143631e-10,-0.0199431518,-0.000856896587,2.35249164e-06,1.27993861e-08
8.000245e-06,3.36997079e-05,-0.000311692655,1.57157842e-10,-0.0199431498,-0.000856896523,2.35264248e-06,1.28001353e-08
8.000525e-06,3.37036529e-05,-0.000311700137,1.57195146e-10,-0.0199431459,-0.000856896393,2.35294416e-06,1.28016338e-08
8.001085e-06,3.37115435e-05,-0.000311715102,1.572662e-10,-0.019943138,-0.000856896134,2.35354757e-06,1.2804631e-08
8.002205e-06,3.37273267e-05,-0.000311745028,1.5740298e-10,-0.0199431222,-0.000856895613,2.35475457e-06,1.28106262e-08
8.004445e-06,3.37589011e-05,-0.000311804872,1.57681868e-10,-0.0199430907,-0.000856894562,2.35716923e-06,1.28226196e-08
8.008925e-06,3.38220819e-05,-0.000311924524,1.58237867e-10,-0.0199430277,-0.000856892421,2.36200128e-06,1.28466186e-08
8.017885e-06,3.39485718e-05,-0.000312163684,1.59351643e-10,-0.0199429015,-0.000856887987,2.37167625e-06,1.28946653e-08
8.035805e-06,3.4202064e-05,-0.000312641428,1.61584524e-10,-0.0199426485,-0.000856878508,2.39106963e-06,1.29909533e-08
8.071645e-06,3.47110946e-05,-0.000313594618,1.66069825e-10,-0.0199421406,-0.000856857135,2.43002996e-06,1.31843066e-08
8.143325e-06,3.57373129e-05,-0.000315491835,1.75129244e-10,-0.0199411166,-0.000856804898,2.50864305e-06,1.35741118e-08
8.286685e-06,3.78221578e-05,-0.000319249839,1.93589145e-10,-0.0199390362,-0.000856663809,2.6686246e-06,1.43660328e-08
8.573405e-06,4.21197211e-05,-0.000326621858,2.31855424e-10,-0.0199347475,-0.000856244686,2.99949384e-06,1.59984489e-08
8.998e-06,4.87902978e-05,-0.000337192478,2.91750624e-10,-0.01992809,-0.000855319955,3.5157353e-06,1.85322508e-08
8.99805e-06,4.87911049e-05,-0.000337193698,2.91755953e-10,-0.0199280892,-0.000855319825,3.51579794e-06,1.85325574e-08
8.99815e-06,4.87927191e-05,-0.000337196139,2.91770164e-10,-0.0199280875,-0.000855319564,3.51592322e-06,1.85331705e-08
8.998325e-06,4.87955439e-05,-0.000337200411,2.91798585e-10,-0.0199280847,-0.000855319108,3.51614246e-06,1.85342435e-08
8.9985e-06,4.87983687e-05,-0.000337204682,2.91825231e-10,-0.0199280819,-0.000855318652,3.51636171e-06,1.85353165e-08
8.998535e-06,4.87989337e-05,-0.000337205536,2.91828783e-10,-0.0199280813,-0.000855318561,3.51640556e-06,1.85355311e-08
8.998605e-06,4.88000637e-05,-0.000337207245,2.91837665e-10,-0.0199280802,-0.000855318378,3.51649326e-06,1.85359603e-08
8.998745e-06,4.88023236e-05,-0.000337210662,2.91857205e-10,-0.019928078,-0.000855318013,3.51666866e-06,1.85368188e-08
8.999025e-06,4.88068437e-05,-0.000337217496,2.91901614e-10,-0.0199280734,-0.000855317283,3.51701948e-06,1.85385357e-08
8.9995e-06,4.8814512e-05,-0.000337229089,2.91969116e-10,-0.0199280658,-0.000855316045,3.51761465e-06,1.85414485e-08
8.99955e-06,4.88153192e-05,-0.000337230309,2.91976221e-10,-0.019928065,-0.000855315914,3.51767731e-06,1.85417551e-08
8.99965e-06,4.88169336e-05,-0.000337232749,2.91990432e-10,-0.0199280634,-0.000855315653,3.51780261e-06,1.85423683e-08
8.999825e-06,4.88197589e-05,-0.00033723702,2.92015301e-10,-0.0199280606,-0.000855315197,3.5180219e-06,1.85434416e-08
9e-06,4.88225843e-05,-0.000337241291,2.92041946e-10,-0.0199280577,-0.00085531474,3.51824119e-06,1.85445148e-08
9.000035e-06,4.88231494e-05,-0.000337242145,2.92047275e-10,-0.0199280572,-0.000855314649,3.51828505e-06,1.85447294e-08
9.000105e-06,4.88242796e-05,-0.000337243853,2.92057933e-10,-0.019928056,-0.000855314466,3.51837277e-06,1.85451587e-08
9.000245e-06,4.882654e-05,-0.00033724727,2.92077473e-10,-0.0199280538,-0.000855314101,3.51854821e-06,1.85460173e-08
9.000525e-06,4.88310609e-05,-0.000337254103,2.9211833e-10,-0.0199280493,-0.00085531337,3.5188991e-06,1.85477346e-08
9.001085e-06,4.88401031e-05,-0.000337267768,2.92200042e-10,-0.0199280403,-0.000855311909,3.51960092e-06,1.85511692e-08
9.002205e-06,4.88581894e-05,-0.000337295097,2.92363467e-10,-0.0199280222,-0.000855308983,3.52100473e-06,1.85580393e-08
9.004445e-06,4.88943694e-05,-0.000337349746,2.9268854e-10,-0.0199279861,-0.000855303126,3.52381298e-06,1.85717822e-08
9.008925e-06,4.89667594e-05,-0.00033745901,2.93342239e-10,-0.0199279138,-0.000855291384,3.52943205e-06,1.85992794e-08
9.017885e-06,4.91116586e-05,-0.000337677402,2.94649638e-10,-0.0199277692,-0.000855267793,3.54068046e-06,1.8654319e-08
9.035805e-06,4.94019337e-05,-0.000338113646,2.97269764e-10,-0.0199274795,-0.00085522018,3.56321838e-06,1.87645794e-08
9.071645e-06,4.99843869e-05,-0.000338983971,3.02529557e-10,-0.0199268981,-0.000855123248,3.60845837e-06,1.8985823e-08
9.143325e-06,5.11568792e-05,-0.000340715994,3.13129078e-10,-0.0199257279,-0.000854922653,3.69959317e-06,1.94311919e-08
9.286685e-06,5.35319926e-05,-0.000344145716,3.34646089e-10,-0.0199233572,-0.000854495225,3.88446786e-06,2.03333744e-08
9.573405e-06,5.84010376e-05,-0.000350869218,3.78930665e-10,-0.019918497,-0.00085354052,4.26452424e-06,2.21828736e-08
9.998e-06,6.58960224e-05,-0.000360497812,4.47508697e-10,-0.0199110152,-0.000851899172,4.8521507e-06,2.50298354e-08
9.99805e-06,6.58969251e-05,-0.000360498923,4.47517579e-10,-0.0199110143,-0.000851898963,4.85222164e-06,2.50301782e-08
9.99815e-06,6.58987303e-05,-0.000360501145,4.47533566e-10,-0.0199110125,-0.000851898544,4.85236353e-06,2.5030864e-08
9.998325e-06,6.59018895e-05,-0.000360505032,4.47561987e-10,-0.0199110093,-0.000851897812,4.85261184e-06,2.5032064e-08
9.9985e-06,6.59050487e-05,-0.00036050892,4.47590409e-10,-0.0199110062,-0.000851897079,4.85286015e-06,2.5033264e-08
9.998535e-06,6.59056806e-05,-0.000360509697,4.47595738e-10,-0.0199110055,-0.000851896932,4.85290981e-06,2.5033504e-08
9.998605e-06,6.59069443e-05,-0.000360511252,4.47608173e-10,-0.0199110043,-0.000851896639,4.85300914e-06,2.5033984e-08
9.998745e-06,6.59094718e-05,-0.000360514363,4.47634818e-10,-0.0199110018,-0.000851896053,4.85320779e-06,2.50349441e-08
9.999025e-06,6.59145268e-05,-0.000360520582,4.47679227e-10,-0.0199109967,-0.000851894881,4.85360511e-06,2.50368643e-08
9.9995e-06,6.59231027e-05,-0.000360531134,4.4775561e-10,-0.0199109881,-0.000851892892,4.85427916e-06,2.50401218e-08
9.99955e-06,6.59240055e-05,-0.000360532244,4.47764492e-10,-0.0199109872,-0.000851892683,4.85435012e-06,2.50404647e-08
9.99965e-06,6.5925811e-05,-0.000360534466,4.47784032e-10,-0.0199109854,-0.000851892264,4.85449203e-06,2.50411505e-08
9.999825e-06,6.59289706e-05,-0.000360538353,4.47812454e-10,-0.0199109823,-0.000851891531,4.85474037e-06,2.50423507e-08
1e-05,6.59321304e-05,-0.00036054224,4.47839099e-10,-0.0199109791,-0.000851890798,4.85498873e-06,2.50435509e-08
1.0000035e-05,6.59327623e-05,-0.000360543017,4.47844428e-10,-0.0199109785,-0.000851890651,4.8550384e-06,2.5043791e-08
1.0000105e-05,6.59340263e-05,-0.000360544572,4.47856863e-10,-0.0199109772,-0.000851890358,4.85513774e-06,2.50442711e-08
1.0000245e-05,6.59365541e-05,-0.000360547682,4.47881732e-10,-0.0199109747,-0.000851889772,4.85533643e-06,2.50452313e-08
1.0000525e-05,6.59416099e-05,-0.000360553901,4.47927917e-10,-0.0199109697,-0.000851888599,4.85573382e-06,2.50471518e-08
1.0001085e-05,6.5951722e-05,-0.000360566338,4.48018511e-10,-0.0199109596,-0.000851886253,4.85652863e-06,2.50509928e-08
1.0002205e-05,6.59719479e-05,-0.000360591211,4.48206805e-10,-0.0199109394,-0.000851881559,4.8581184e-06,2.50586756e-08
1.0004445e-05,6.60124066e-05,-0.00036064095,4.48576287e-10,-0.019910899,-0.000851872167,4.86129855e-06,2.50740438e-08
1.0008925e-05,6.60933518e-05,-0.000360740394,4.49320581e-10,-0.0199108182,-0.000851853363,4.86766129e-06,2.51047908e-08
1.0017885e-05,6.62553527e-05,-0.000360939154,4.50807391e-10,-0.0199106565,-0.000851815671,4.88039645e-06,2.51663267e-08
1.0035805e-05,6.65797968e-05,-0.000361336159,4.53788118e-10,-0.0199103326,-0.000851739957,4.90590559e-06,2.52895665e-08
1.0071645e-05,6.72304509e-05,-0.000362128114,4.59765559e-10,-0.019909683,-0.000851587214,4.95707885e-06,2.5536717e-08
